name,routine,flags,list,xpos,ypos,zpos,xrot,yrot,zrot,xscl,yscl,zscl
b,6D63F0,2,2,160,40,180,0,0,0,0,0,0
b,6D63F0,2,2,180,40,180,0,0,0,0,0,0
b,6D63F0,2,2,0,60,180,0,0,0,0,0,0
b,6D63F0,2,2,20,60,180,0,0,0,0,0,0
b,6D63F0,2,2,40,60,180,0,0,0,0,0,0
b,6D63F0,2,2,60,60,180,0,0,0,0,0,0
b,6D63F0,2,2,80,60,180,0,0,0,0,0,0
b,6D63F0,2,2,100,60,180,0,0,0,0,0,0
b,6D63F0,2,2,120,60,180,0,0,0,0,0,0
b,6D63F0,2,2,140,60,180,0,0,0,0,0,0
b,6D63F0,2,2,160,60,180,0,0,0,0,0,0
b,6D63F0,2,2,180,60,180,0,0,0,0,0,0
b,6D63F0,2,2,0,80,180,0,0,0,0,0,0
b,6D63F0,2,2,20,80,180,0,0,0,0,0,0
b,6D63F0,2,2,40,80,180,0,0,0,0,0,0
b,6D63F0,2,2,60,80,180,0,0,0,0,0,0
b,6D63F0,2,2,80,80,180,0,0,0,0,0,0
b,6D63F0,2,2,100,80,180,0,0,0,0,0,0
b,6D63F0,2,2,120,80,180,0,0,0,0,0,0
b,6D63F0,2,2,140,80,180,0,0,0,0,0,0
b,6D63F0,2,2,160,80,180,0,0,0,0,0,0
b,6D63F0,2,2,180,80,180,0,0,0,0,0,0
b,6D63F0,2,2,0,100,180,0,0,0,0,0,0
b,6D63F0,2,2,20,100,180,0,0,0,0,0,0
b,6D63F0,2,2,40,100,180,0,0,0,0,0,0
b,6D63F0,2,2,60,100,180,0,0,0,0,0,0
b,6D63F0,2,2,80,100,180,0,0,0,0,0,0
b,6D63F0,2,2,100,100,180,0,0,0,0,0,0
b,6D63F0,2,2,120,100,180,0,0,0,0,0,0
b,6D63F0,2,2,140,100,180,0,0,0,0,0,0
b,6D63F0,2,2,160,100,180,0,0,0,0,0,0
b,6D63F0,2,2,180,100,180,0,0,0,0,0,0
b,6D63F0,2,2,0,120,180,0,0,0,0,0,0
b,6D63F0,2,2,20,120,180,0,0,0,0,0,0
b,6D63F0,2,2,40,120,180,0,0,0,0,0,0
b,6D63F0,2,2,60,120,180,0,0,0,0,0,0
b,6D63F0,2,2,80,120,180,0,0,0,0,0,0
b,6D63F0,2,2,100,120,180,0,0,0,0,0,0
b,6D63F0,2,2,120,120,180,0,0,0,0,0,0
b,6D63F0,2,2,140,120,180,0,0,0,0,0,0
b,6D63F0,2,2,160,120,180,0,0,0,0,0,0
b,6D63F0,2,2,180,120,180,0,0,0,0,0,0
b,6D63F0,2,2,0,140,180,0,0,0,0,0,0
b,6D63F0,2,2,20,140,180,0,0,0,0,0,0
b,6D63F0,2,2,40,140,180,0,0,0,0,0,0
b,6D63F0,2,2,60,140,180,0,0,0,0,0,0
b,6D63F0,2,2,80,140,180,0,0,0,0,0,0
b,6D63F0,2,2,100,140,180,0,0,0,0,0,0
b,6D63F0,2,2,120,140,180,0,0,0,0,0,0
b,6D63F0,2,2,140,140,180,0,0,0,0,0,0
b,6D63F0,2,2,160,140,180,0,0,0,0,0,0
b,6D63F0,2,2,180,140,180,0,0,0,0,0,0
b,6D63F0,2,2,0,160,180,0,0,0,0,0,0
b,6D63F0,2,2,20,160,180,0,0,0,0,0,0
b,6D63F0,2,2,40,160,180,0,0,0,0,0,0
b,6D63F0,2,2,60,160,180,0,0,0,0,0,0
b,6D63F0,2,2,80,160,180,0,0,0,0,0,0
b,6D63F0,2,2,100,160,180,0,0,0,0,0,0
b,6D63F0,2,2,120,160,180,0,0,0,0,0,0
b,6D63F0,2,2,140,160,180,0,0,0,0,0,0
b,6D63F0,2,2,160,160,180,0,0,0,0,0,0
b,6D63F0,2,2,180,160,180,0,0,0,0,0,0
b,6D63F0,2,2,0,180,180,0,0,0,0,0,0
b,6D63F0,2,2,20,180,180,0,0,0,0,0,0
b,6D63F0,2,2,40,180,180,0,0,0,0,0,0
b,6D63F0,2,2,60,180,180,0,0,0,0,0,0
b,6D63F0,2,2,80,180,180,0,0,0,0,0,0
b,6D63F0,2,2,100,180,180,0,0,0,0,0,0
b,6D63F0,2,2,120,180,180,0,0,0,0,0,0
b,6D63F0,2,2,140,180,180,0,0,0,0,0,0
b,6D63F0,2,2,160,180,180,0,0,0,0,0,0
b,6D63F0,2,2,180,180,180,0,0,0,0,0,0
